principal component 1,principal component 2,target_name
1.44030787337482,1.016935175287388,3
-0.775425475441393,-0.5775011658125557,0
-0.2889294890814641,-0.8794985759848276,1
-1.0863233058175825,0.4419934519265709,1
-0.821710399625773,-0.5717185332316896,0
-0.8206885229449138,0.8872674319765385,2
0.7204786530392878,0.1025024959921617,2
0.9015483086781371,-0.9874678043384797,3
-0.15543619172233364,-0.7746366946320283,3
-1.1671281668512885,-0.9326813714755047,2
0.7210131656704295,-1.089528355256751,0
1.4482823319607006,1.0104149181439739,3
1.3432651832410383,-0.09007732331992421,3
-0.002136520358330011,1.00109848014549,0
0.4085375809334625,0.00944187524549749,1
1.5430081926506602,-0.16205478965982825,2
1.4001294358764784,-0.2361793120767564,3
1.2662707869693868,0.8583554996972494,1
-1.1752518479916036,0.45017209098186706,1
-1.0647244568258152,-0.8942300348995177,2
-0.29822112418123603,0.30785115524111234,0
1.4634038399933842,-0.2466874071951857,3
-0.46669667570316453,0.10738640528639498,0
0.5060128451120625,-1.2950538424831541,1
0.5927480874645209,0.02088335661321568,1
-0.8167644767454437,0.8906496312971423,2
1.4493741277834258,1.0212691876267574,0
-1.3441521644931496,0.1518874977949817,2
0.3156980831603952,-0.19961787797364092,1
1.0492111978710281,-0.5447950039735393,2
-0.46030738059214105,-1.055948239784434,2
0.45560756055528745,0.07557185712537573,0
1.409954055687765,0.9318480824535256,3
1.0751377269027749,0.7355053407870005,3
-0.3871588000716851,0.08826494460671276,3
1.0327638121372644,-0.8937826967313358,3
1.239527865592305,0.9286485206321657,3
-0.05234550242109729,0.2133039395220816,3
-0.42968494836496485,-1.0785828359187768,0
-1.3467293053012928,0.13053974368598165,2
0.48748203274272556,-1.2988600569014572,1
1.44891393123161,-0.25139402726977894,3
0.532530002040847,-1.3090204487179287,0
-0.4668824480694343,-1.0639085581630296,2
0.11052069673535292,0.9350221420169897,0
-0.3725353935388288,0.07293537079088458,0
-1.1649918874362826,0.32942308801934533,1
1.0220107056854875,-0.9050596774216983,0
1.2756876136022757,0.8498416971059354,3
0.6905957344893026,-1.1014490753619044,0
-0.508070195383939,-0.11525650511929461,1
-1.1470858603546932,-0.9431373121522427,2
-0.4945488520497118,0.12806600279990388,0
-0.9980442440561087,-0.6486974802107236,2
