principal component 1,principal component 2,target_name
1.3264690820869425,0.9420473304550886,3
-0.9063579426313134,-0.7846407938806248,0
-0.23397480780795352,-0.8671147941676655,1
-1.037900465331897,0.48827437887413044,1
-0.775980154202778,-0.5808002456083837,0
-0.7972285463218269,0.8819592392743828,2
0.7935013417017179,0.2373942045727228,2
0.9770003596050726,-0.9065445493012774,3
-0.22305620822012115,-0.8546604162176855,3
-1.1228127647234716,-0.9529606838952329,2
0.7917672555260179,-1.0279451806098687,0
1.334686652394602,0.9360027417094621,3
1.2516624694815237,-0.16468309690866692,3
0.03675848256197119,1.039488946028875,0
0.3018936937434632,-0.11413491688747178,1
1.4818204625738944,-0.21293697134917178,2
1.3097942168718721,-0.31185052237559524,3
1.3190507296303966,0.9516053430964272,1
-1.1392902066499921,0.47812184878696823,1
-1.0107363059522487,-0.8954477064430449,2
-0.38689775666807386,0.27884679143148183,0
1.5193982568479525,-0.20575586755056283,3
-0.5510025289738646,0.08641928289363417,0
0.5857839929955183,-1.2142130983241846,1
0.48447219550042364,-0.10310622521497168,1
-0.793588126352905,0.8849162113284098,2
1.3348631568784632,0.9450995463156995,0
-1.301943976956462,0.18622661060789097,2
0.39295683024976036,-0.06495148924502313,1
1.1091148921736458,-0.5050288886693038,2
-0.39825997588478707,-1.026189136414667,2
0.3266102558593163,-0.1102964424400151,0
1.3282023699889394,0.937185683285029,3
1.1284445158883298,0.8223098432587048,3
-0.35516173668007933,0.04051451770913669,3
0.9899662640974642,-0.9053269706645114,3
1.1257332756178968,0.8476883063392645,3
-0.17671779722720019,0.04682554947627562,3
-0.3667096138572624,-1.0468391235088457,0
-1.3034297593677044,0.16632432673836395,2
0.5676537253005811,-1.2177761032736942,1
1.5054264501550048,-0.20982023044217687,3
0.6126551926690517,-1.2273199356922282,0
-0.4043255689537014,-1.0335063976966448,2
0.14430508659888627,0.9628419614097248,0
-0.33993918261475453,0.026245195603916333,0
-1.2906093483508156,0.1937642474882262,1
0.9764104864223312,-0.9143080746257701,0
1.328998927521121,0.9442825689686494,3
0.7623023592254332,-1.0390458224397134,0
-0.6175766327368347,-0.2642698470127721,1
-1.102221823425095,-0.9619677575406815,2
-0.5795050045341427,0.1058461785052471,0
-0.9590155796977451,-0.6736906182107038,2
0.09706500165094072,1.0230861660513955,0
-1.2632839588370866,0.1552268394397279,1
0.8163160923885147,0.22624713622029735,3
0.6146408952307196,0.14743010674605378,3
-1.111858664632192,-0.9574366737681624,2
-0.47759378927976087,0.34828740113490275,3
-1.3042671380412019,0.18332473245345363,2
-1.3006905692651511,0.16430946382315656,2
-1.0449027887706275,0.4929156504458286,3
-1.0219886863875116,0.48681045495481684,0
-1.017408875729839,0.47422543236726766,0
0.5806385193557111,0.2279905330262523,0
-1.077735387179192,0.40801036868833285,0
0.9391024801146841,0.6330856520574317,0
-1.3116854904977464,0.19288274509479633,1
-0.7670061274127259,-0.6919510386053425,0
-0.15947480568068342,0.39129614156128245,3
-0.9397365766456832,-0.689919709331542,0
-0.593901473324985,-0.24634778899725354,1
1.5067490296770556,-0.21693206011838767,3
-1.310368231613563,0.19293783899438569,2
1.2912425995212518,-0.3033298626796602,1
0.7828126867345626,-0.9801142743083403,3
-0.06771541831110313,0.8081593909206646,0
-1.1011915891403148,0.3517603231130393,2
0.7570333236887011,-1.0392661980380713,3
1.3145090797951058,0.9436765360731664,2
1.510907490679046,-0.21743341806049188,3
-0.5998484403417634,0.09008932111111367,0
-0.5814630709923468,1.1639745687915903,1
1.3286994839193809,-0.28074637797178814,0
1.3240465693058834,0.9341035794392333,3
-1.3073176848273826,0.1881312857239197,2
-0.3815134785858387,-1.0410700042611702,2
1.2728100651841188,-0.22721723405828828,3
-0.5720140543440005,1.1065897816096724,3
0.5644153837276984,0.23224614730082457,1
-1.112274693650006,-0.9525199326985181,2
-0.9833852260680287,-0.8914990441964094,2
0.12311882959628155,1.097753270994988,3
-0.08310915622242088,0.8061649848438471,1
-1.3196582156335852,0.17774686458873637,3
0.5738213303847486,-1.2090004309182023,3
-1.172257951842304,0.25434438479361976,2
-1.1118794458337675,0.40445287658462314,2
-0.5602156231158049,1.0546189616785508,3
-1.3156372671502958,0.19271746339602824,2
-0.5201721172464504,1.3053233661358608,1
-0.07472040206876758,0.8163841242802629,0
-0.4865132594404292,1.2989922822006916,0
0.017647262470129866,-0.7571681832394371,1
1.1407056638735322,0.8617663770615267,3
-0.3724487300833745,0.3035501157256748,3
0.9844017432147683,0.8633943927576345,3
1.5245652803694327,-0.2069939030257193,3
1.3316742664308028,0.9202954653691182,3
-0.41421139582143773,0.390684680907703,0
0.5725040715005653,-1.2090555248177914,0
-0.20372296675754104,-0.8148393805231977,1
0.3785716548579324,-0.06768257285489243,2
-1.015113194155289,0.589587696947453,3
-0.6264898501372975,1.2056698257786653,1
0.025007824938509827,1.0368680502181846,3
0.39385806011612906,-0.059979654275788996,2
0.9372263590561177,0.660586179552683,3
-0.9517710128476327,-0.8901767906062643,0
-1.0190649708078383,0.5894224152486849,2
-0.5097032180037249,1.2909588002240517,1
-0.3870426712986069,-0.09759410660883716,1
0.9835866540259889,-0.9062690798033304,3
0.12527346715396193,1.0808079591794875,3
0.3486454525140062,-0.1130709639743127,0
